budget,position,needle,condition,preserved,added_chars,candidate_count,selected_candidates
30,432,req-0432,bridge,True,69,6,req-0432 FAILED test_checkout_consistency req-0161 req-0329 req-0275
30,432,req-0432,oracle,True,9,1,req-0432
30,244,req-0244,user_only,False,0,0,
30,244,req-0244,naive,True,177,18,req-0268 req-0102 req-0427 req-0385 req-0435 req-0176 req-0202 req-0066 test_checkout_consistency FAILED req-0244 req-0281 req-0184 req-0228 req-0094 req-0275 req-0110 req-0448
30,244,req-0244,bridge,True,69,6,req-0244 FAILED test_checkout_consistency req-0448 req-0110 req-0275
30,244,req-0244,oracle,True,9,1,req-0244
30,99,req-0099,user_only,False,0,0,
30,99,req-0099,naive,True,177,18,req-0172 req-0158 req-0428 req-0352 req-0403 req-0230 req-0414 req-0363 test_checkout_consistency FAILED req-0099 req-0374 req-0270 req-0135 req-0366 req-0122 req-0156 req-0080
30,99,req-0099,bridge,True,69,6,req-0099 FAILED test_checkout_consistency req-0080 req-0156 req-0122
30,99,req-0099,oracle,True,9,1,req-0099
30,233,req-0233,user_only,False,0,0,
30,233,req-0233,naive,True,177,18,req-0342 req-0229 req-0323 req-0193 req-0356 req-0326 req-0136 req-0215 test_checkout_consistency FAILED req-0233 req-0411 req-0199 req-0198 req-0344 req-0186 req-0314 req-0398
30,233,req-0233,bridge,True,69,6,req-0233 FAILED test_checkout_consistency req-0398 req-0314 req-0186
30,233,req-0233,oracle,True,9,1,req-0233
30,226,req-0226,user_only,False,0,0,
30,226,req-0226,naive,True,177,18,req-0098 req-0119 req-0435 req-0261 req-0080 req-0191 req-0386 req-0114 test_checkout_consistency FAILED req-0226 req-0410 req-0117 req-0177 req-0124 req-0415 req-0214 req-0176
30,226,req-0226,bridge,True,69,6,req-0226 FAILED test_checkout_consistency req-0176 req-0214 req-0415
30,226,req-0226,oracle,True,9,1,req-0226
30,359,req-0359,user_only,False,0,0,
30,359,req-0359,naive,True,177,18,req-0440 req-0397 req-0251 req-0300 req-0122 req-0345 req-0374 req-0187 test_checkout_consistency FAILED req-0359 req-0372 req-0262 req-0242 req-0281 req-0088 req-0375 req-0444
30,359,req-0359,bridge,True,69,6,req-0359 FAILED test_checkout_consistency req-0444 req-0375 req-0088
30,359,req-0359,oracle,True,9,1,req-0359
30,185,req-0185,user_only,False,0,0,
30,185,req-0185,naive,True,177,18,req-0097 req-0257 req-0314 req-0434 req-0193 req-0406 req-0239 req-0283 test_checkout_consistency FAILED req-0185 req-0300 req-0218 req-0348 req-0051 req-0447 req-0426 req-0425
30,185,req-0185,bridge,True,69,6,req-0185 FAILED test_checkout_consistency req-0425 req-0426 req-0447
30,185,req-0185,oracle,True,9,1,req-0185
30,72,req-0072,user_only,False,0,0,
30,72,req-0072,naive,True,177,18,req-0285 req-0376 req-0391 req-0408 req-0234 req-0083 req-0324 req-0254 test_checkout_consistency FAILED req-0072 req-0162 req-0270 req-0159 req-0304 req-0188 req-0216 req-0196
30,72,req-0072,bridge,True,69,6,req-0072 FAILED test_checkout_consistency req-0196 req-0216 req-0188
30,72,req-0072,oracle,True,9,1,req-0072
30,285,req-0285,user_only,False,0,0,
30,285,req-0285,naive,True,177,18,req-0222 req-0331 req-0346 req-0116 req-0340 req-0299 req-0225 req-0400 test_checkout_consistency FAILED req-0285 req-0441 req-0074 req-0073 req-0100 req-0371 req-0286 req-0058
30,285,req-0285,bridge,True,69,6,req-0285 FAILED test_checkout_consistency req-0058 req-0286 req-0371
30,285,req-0285,oracle,True,9,1,req-0285
30,324,req-0324,user_only,False,0,0,
30,324,req-0324,naive,True,177,18,req-0113 req-0130 req-0275 req-0283 req-0050 req-0269 req-0153 req-0403 test_checkout_consistency FAILED req-0324 req-0117 req-0383 req-0204 req-0131 req-0190 req-0097 req-0386
30,324,req-0324,bridge,True,69,6,req-0324 FAILED test_checkout_consistency req-0386 req-0097 req-0190
30,324,req-0324,oracle,True,9,1,req-0324
30,113,req-0113,user_only,False,0,0,
30,113,req-0113,naive,True,177,18,req-0235 req-0179 req-0092 req-0241 req-0391 req-0383 req-0135 req-0076 test_checkout_consistency FAILED req-0113 req-0253 req-0371 req-0207 req-0422 req-0409 req-0437 req-0170
30,113,req-0113,bridge,True,69,6,req-0113 FAILED test_checkout_consistency req-0170 req-0437 req-0409
30,113,req-0113,oracle,True,9,1,req-0113
30,243,req-0243,user_only,False,0,0,
30,243,req-0243,naive,True,177,18,req-0270 req-0386 req-0096 req-0411 req-0098 req-0050 req-0159 req-0295 test_checkout_consistency FAILED req-0243 req-0089 req-0117 req-0354 req-0165 req-0316 req-0399 req-0278
30,243,req-0243,bridge,True,69,6,req-0243 FAILED test_checkout_consistency req-0278 req-0399 req-0316
30,243,req-0243,oracle,True,9,1,req-0243
30,90,req-0090,user_only,False,0,0,
30,90,req-0090,naive,True,177,18,req-0054 req-0407 req-0226 req-0112 req-0267 req-0406 req-0118 req-0295 test_checkout_consistency FAILED req-0090 req-0086 req-0168 req-0247 req-0096 req-0425 req-0103 req-0211
30,90,req-0090,bridge,True,69,6,req-0090 FAILED test_checkout_consistency req-0211 req-0103 req-0425
30,90,req-0090,oracle,True,9,1,req-0090
30,332,req-0332,user_only,False,0,0,
30,332,req-0332,naive,True,177,18,req-0238 req-0203 req-0120 req-0245 req-0447 req-0436 req-0118 req-0379 test_checkout_consistency FAILED req-0332 req-0397 req-0123 req-0085 req-0321 req-0339 req-0054 req-0363
30,332,req-0332,bridge,True,69,6,req-0332 FAILED test_checkout_consistency req-0363 req-0054 req-0339
30,332,req-0332,oracle,True,9,1,req-0332
30,200,req-0200,user_only,False,0,0,
30,200,req-0200,naive,True,177,18,req-0383 req-0134 req-0276 req-0230 req-0420 req-0159 req-0372 req-0434 test_checkout_consistency FAILED req-0200 req-0127 req-0261 req-0366 req-0402 req-0277 req-0161 req-0094
30,200,req-0200,bridge,True,69,6,req-0200 FAILED test_checkout_consistency req-0094 req-0161 req-0277
30,200,req-0200,oracle,True,9,1,req-0200
30,371,req-0371,user_only,False,0,0,
30,371,req-0371,naive,True,177,18,req-0101 req-0121 req-0436 req-0113 req-0351 req-0424 req-0246 req-0229 test_checkout_consistency FAILED req-0371 req-0269 req-0211 req-0176 req-0191 req-0381 req-0093 req-0177
30,371,req-0371,bridge,True,69,6,req-0371 FAILED test_checkout_consistency req-0177 req-0093 req-0381
30,371,req-0371,oracle,True,9,1,req-0371
30,366,req-0366,user_only,False,0,0,
30,366,req-0366,naive,True,177,18,req-0333 req-0357 req-0420 req-0361 req-0195 req-0449 req-0404 req-0063 test_checkout_consistency FAILED req-0366 req-0388 req-0204 req-0155 req-0315 req-0360 req-0310 req-0146
30,366,req-0366,bridge,True,69,6,req-0366 FAILED test_checkout_consistency req-0146 req-0310 req-0360
30,366,req-0366,oracle,True,9,1,req-0366
30,235,req-0235,user_only,False,0,0,
30,235,req-0235,naive,True,177,18,req-0433 req-0251 req-0201 req-0381 req-0077 req-0172 req-0304 req-0248 test_checkout_consistency FAILED req-0235 req-0107 req-0173 req-0306 req-0377 req-0355 req-0086 req-0321
30,235,req-0235,bridge,True,69,6,req-0235 FAILED test_checkout_consistency req-0321 req-0086 req-0355
30,235,req-0235,oracle,True,9,1,req-0235
30,345,req-0345,user_only,False,0,0,
30,345,req-0345,naive,True,177,18,req-0056 req-0234 req-0212 req-0117 req-0248 req-0341 req-0265 req-0237 test_checkout_consistency FAILED req-0345 req-0329 req-0400 req-0138 req-0441 req-0291 req-0445 req-0087
30,345,req-0345,bridge,True,69,6,req-0345 FAILED test_checkout_consistency req-0087 req-0445 req-0291
30,345,req-0345,oracle,True,9,1,req-0345
30,148,req-0148,user_only,False,0,0,
30,148,req-0148,naive,True,177,18,req-0058 req-0351 req-0084 req-0057 req-0185 req-0161 req-0070 req-0080 test_checkout_consistency FAILED req-0148 req-0254 req-0310 req-0197 req-0372 req-0415 req-0307 req-0443
30,148,req-0148,bridge,True,69,6,req-0148 FAILED test_checkout_consistency req-0443 req-0307 req-0415
30,148,req-0148,oracle,True,9,1,req-0148
30,85,req-0085,user_only,False,0,0,
30,85,req-0085,naive,True,177,18,req-0263 req-0267 req-0410 req-0256 req-0093 req-0378 req-0325 req-0326 test_checkout_consistency FAILED req-0085 req-0366 req-0129 req-0193 req-0209 req-0091 req-0312 req-0155
30,85,req-0085,bridge,True,69,6,req-0085 FAILED test_checkout_consistency req-0155 req-0312 req-0091
30,85,req-0085,oracle,True,9,1,req-0085
30,73,req-0073,user_only,False,0,0,
30,73,req-0073,naive,True,177,18,req-0130 req-0325 req-0218 req-0251 req-0351 req-0375 req-0441 req-0383 test_checkout_consistency FAILED req-0073 req-0399 req-0380 req-0084 req-0209 req-0408 req-0274 req-0424
30,73,req-0073,bridge,True,69,6,req-0073 FAILED test_checkout_consistency req-0424 req-0274 req-0408
30,73,req-0073,oracle,True,9,1,req-0073
30,166,req-0166,user_only,False,0,0,
30,166,req-0166,naive,True,177,18,req-0173 req-0079 req-0176 req-0094 req-0273 req-0109 req-0283 req-0364 test_checkout_consistency FAILED req-0166 req-0362 req-0078 req-0209 req-0392 req-0430 req-0387 req-0139
30,166,req-0166,bridge,True,69,6,req-0166 FAILED test_checkout_consistency req-0139 req-0387 req-0430
30,166,req-0166,oracle,True,9,1,req-0166
30,198,req-0198,user_only,False,0,0,
30,198,req-0198,naive,True,177,18,req-0111 req-0056 req-0413 req-0120 req-0410 req-0055 req-0133 req-0305 test_checkout_consistency FAILED req-0198 req-0228 req-0318 req-0315 req-0420 req-0182 req-0135 req-0241
30,198,req-0198,bridge,True,69,6,req-0198 FAILED test_checkout_consistency req-0241 req-0135 req-0182
30,198,req-0198,oracle,True,9,1,req-0198
30,393,req-0393,user_only,False,0,0,
30,393,req-0393,naive,True,177,18,req-0114 req-0434 req-0450 req-0187 req-0426 req-0110 req-0445 req-0065 test_checkout_consistency FAILED req-0393 req-0221 req-0269 req-0189 req-0318 req-0082 req-0184 req-0415
30,393,req-0393,bridge,True,69,6,req-0393 FAILED test_checkout_consistency req-0415 req-0184 req-0082
30,393,req-0393,oracle,True,9,1,req-0393
30,430,req-0430,user_only,False,0,0,
30,430,req-0430,naive,True,177,18,req-0345 req-0371 req-0089 req-0304 req-0283 req-0311 req-0234 req-0078 test_checkout_consistency FAILED req-0430 req-0305 req-0340 req-0135 req-0238 req-0130 req-0180 req-0446
30,430,req-0430,bridge,True,69,6,req-0430 FAILED test_checkout_consistency req-0446 req-0180 req-0130
30,430,req-0430,oracle,True,9,1,req-0430
30,101,req-0101,user_only,False,0,0,
30,101,req-0101,naive,True,177,18,req-0103 req-0344 req-0396 req-0421 req-0110 req-0167 req-0430 req-0311 test_checkout_consistency FAILED req-0101 req-0051 req-0072 req-0056 req-0176 req-0073 req-0292 req-0237
30,101,req-0101,bridge,True,69,6,req-0101 FAILED test_checkout_consistency req-0237 req-0292 req-0073
30,101,req-0101,oracle,True,9,1,req-0101
30,404,req-0404,user_only,False,0,0,
30,404,req-0404,naive,True,177,18,req-0246 req-0126 req-0141 req-0068 req-0333 req-0416 req-0430 req-0385 test_checkout_consistency FAILED req-0404 req-0264 req-0164 req-0214 req-0177 req-0263 req-0419 req-0213
30,404,req-0404,bridge,True,69,6,req-0404 FAILED test_checkout_consistency req-0213 req-0419 req-0263
30,404,req-0404,oracle,True,9,1,req-0404
30,410,req-0410,user_only,False,0,0,
30,410,req-0410,naive,True,177,18,req-0188 req-0089 req-0342 req-0240 req-0111 req-0307 req-0394 req-0076 test_checkout_consistency FAILED req-0410 req-0141 req-0164 req-0314 req-0073 req-0255 req-0085 req-0288
30,410,req-0410,bridge,True,69,6,req-0410 FAILED test_checkout_consistency req-0288 req-0085 req-0255
30,410,req-0410,oracle,True,9,1,req-0410
30,282,req-0282,user_only,False,0,0,
30,282,req-0282,naive,True,177,18,req-0194 req-0447 req-0209 req-0217 req-0094 req-0334 req-0284 req-0054 test_checkout_consistency FAILED req-0282 req-0238 req-0152 req-0199 req-0339 req-0205 req-0429 req-0369
30,282,req-0282,bridge,True,69,6,req-0282 FAILED test_checkout_consistency req-0369 req-0429 req-0205
30,282,req-0282,oracle,True,9,1,req-0282
30,375,req-0375,user_only,False,0,0,
30,375,req-0375,naive,True,177,18,req-0174 req-0287 req-0238 req-0352 req-0302 req-0446 req-0448 req-0150 test_checkout_consistency FAILED req-0375 req-0426 req-0329 req-0440 req-0175 req-0127 req-0053 req-0259
30,375,req-0375,bridge,True,69,6,req-0375 FAILED test_checkout_consistency req-0259 req-0053 req-0127
30,375,req-0375,oracle,True,9,1,req-0375
30,236,req-0236,user_only,False,0,0,
30,236,req-0236,naive,True,177,18,req-0062 req-0169 req-0328 req-0227 req-0376 req-0406 req-0054 req-0221 test_checkout_consistency FAILED req-0236 req-0050 req-0439 req-0387 req-0243 req-0428 req-0423 req-0207
30,236,req-0236,bridge,True,69,6,req-0236 FAILED test_checkout_consistency req-0207 req-0423 req-0428
30,236,req-0236,oracle,True,9,1,req-0236
30,133,req-0133,user_only,False,0,0,
30,133,req-0133,naive,True,177,18,req-0103 req-0156 req-0322 req-0172 req-0265 req-0302 req-0080 req-0122 test_checkout_consistency FAILED req-0133 req-0415 req-0194 req-0097 req-0072 req-0169 req-0317 req-0262
30,133,req-0133,bridge,True,69,6,req-0133 FAILED test_checkout_consistency req-0262 req-0317 req-0169
30,133,req-0133,oracle,True,9,1,req-0133
30,239,req-0239,user_only,False,0,0,
30,239,req-0239,naive,True,177,18,req-0409 req-0241 req-0285 req-0433 req-0093 req-0348 req-0098 req-0309 test_checkout_consistency FAILED req-0239 req-0118 req-0377 req-0252 req-0088 req-0354 req-0341 req-0081
30,239,req-0239,bridge,True,69,6,req-0239 FAILED test_checkout_consistency req-0081 req-0341 req-0354
30,239,req-0239,oracle,True,9,1,req-0239
30,231,req-0231,user_only,False,0,0,
30,231,req-0231,naive,True,177,18,req-0273 req-0390 req-0116 req-0171 req-0199 req-0183 req-0211 req-0252 test_checkout_consistency FAILED req-0231 req-0409 req-0427 req-0217 req-0212 req-0282 req-0189 req-0169
30,231,req-0231,bridge,True,69,6,req-0231 FAILED test_checkout_consistency req-0169 req-0189 req-0282
30,231,req-0231,oracle,True,9,1,req-0231
30,157,req-0157,user_only,False,0,0,
30,157,req-0157,naive,True,177,18,req-0088 req-0153 req-0119 req-0450 req-0445 req-0350 req-0105 req-0129 test_checkout_consistency FAILED req-0157 req-0104 req-0134 req-0281 req-0289 req-0211 req-0259 req-0111
30,157,req-0157,bridge,True,69,6,req-0157 FAILED test_checkout_consistency req-0111 req-0259 req-0211
30,157,req-0157,oracle,True,9,1,req-0157
30,186,req-0186,user_only,False,0,0,
30,186,req-0186,naive,True,177,18,req-0325 req-0234 req-0445 req-0156 req-0282 req-0208 req-0288 req-0185 test_checkout_consistency FAILED req-0186 req-0111 req-0096 req-0130 req-0402 req-0206 req-0411 req-0407
30,186,req-0186,bridge,True,69,6,req-0186 FAILED test_checkout_consistency req-0407 req-0411 req-0206
30,186,req-0186,oracle,True,9,1,req-0186
30,86,req-0086,user_only,False,0,0,
30,86,req-0086,naive,True,177,18,req-0359 req-0070 req-0161 req-0218 req-0126 req-0097 req-0415 req-0178 test_checkout_consistency FAILED req-0086 req-0233 req-0253 req-0313 req-0075 req-0397 req-0204 req-0184
30,86,req-0086,bridge,True,69,6,req-0086 FAILED test_checkout_consistency req-0184 req-0204 req-0397
30,86,req-0086,oracle,True,9,1,req-0086
30,361,req-0361,user_only,False,0,0,
30,361,req-0361,naive,True,177,18,req-0139 req-0065 req-0257 req-0281 req-0334 req-0434 req-0331 req-0177 test_checkout_consistency FAILED req-0361 req-0098 req-0286 req-0102 req-0121 req-0112 req-0056 req-0081
30,361,req-0361,bridge,True,69,6,req-0361 FAILED test_checkout_consistency req-0081 req-0056 req-0112
30,361,req-0361,oracle,True,9,1,req-0361
30,137,req-0137,user_only,False,0,0,
30,137,req-0137,naive,True,177,18,req-0450 req-0164 req-0116 req-0152 req-0256 req-0241 req-0402 req-0373 test_checkout_consistency FAILED req-0137 req-0381 req-0093 req-0349 req-0351 req-0183 req-0088 req-0061
30,137,req-0137,bridge,True,69,6,req-0137 FAILED test_checkout_consistency req-0061 req-0088 req-0183
30,137,req-0137,oracle,True,9,1,req-0137
30,323,req-0323,user_only,False,0,0,
30,323,req-0323,naive,True,177,18,req-0083 req-0151 req-0381 req-0277 req-0115 req-0097 req-0219 req-0112 test_checkout_consistency FAILED req-0323 req-0071 req-0286 req-0075 req-0136 req-0344 req-0271 req-0421
30,323,req-0323,bridge,True,69,6,req-0323 FAILED test_checkout_consistency req-0421 req-0271 req-0344
30,323,req-0323,oracle,True,9,1,req-0323
30,445,req-0445,user_only,False,0,0,
30,445,req-0445,naive,True,177,18,req-0252 req-0304 req-0065 req-0245 req-0399 req-0268 req-0138 req-0231 test_checkout_consistency FAILED req-0445 req-0159 req-0145 req-0190 req-0193 req-0278 req-0126 req-0067
30,445,req-0445,bridge,True,69,6,req-0445 FAILED test_checkout_consistency req-0067 req-0126 req-0278
30,445,req-0445,oracle,True,9,1,req-0445
30,373,req-0373,user_only,False,0,0,
30,373,req-0373,naive,True,177,18,req-0364 req-0367 req-0365 req-0175 req-0382 req-0201 req-0305 req-0260 test_checkout_consistency FAILED req-0373 req-0331 req-0295 req-0081 req-0094 req-0193 req-0246 req-0120
30,373,req-0373,bridge,True,69,6,req-0373 FAILED test_checkout_consistency req-0120 req-0246 req-0193
30,373,req-0373,oracle,True,9,1,req-0373
30,286,req-0286,user_only,False,0,0,
30,286,req-0286,naive,True,177,18,req-0264 req-0152 req-0380 req-0320 req-0177 req-0373 req-0329 req-0059 test_checkout_consistency FAILED req-0286 req-0245 req-0416 req-0233 req-0296 req-0299 req-0226 req-0340
30,286,req-0286,bridge,True,69,6,req-0286 FAILED test_checkout_consistency req-0340 req-0226 req-0299
30,286,req-0286,oracle,True,9,1,req-0286
30,378,req-0378,user_only,False,0,0,
30,378,req-0378,naive,True,177,18,req-0307 req-0214 req-0248 req-0188 req-0142 req-0063 req-0213 req-0355 test_checkout_consistency FAILED req-0378 req-0162 req-0065 req-0449 req-0193 req-0079 req-0291 req-0321
30,378,req-0378,bridge,True,69,6,req-0378 FAILED test_checkout_consistency req-0321 req-0291 req-0079
30,378,req-0378,oracle,True,9,1,req-0378
30,188,req-0188,user_only,False,0,0,
30,188,req-0188,naive,True,177,18,req-0234 req-0443 req-0350 req-0169 req-0131 req-0101 req-0176 req-0387 test_checkout_consistency FAILED req-0188 req-0173 req-0186 req-0324 req-0428 req-0078 req-0442 req-0162
30,188,req-0188,bridge,True,69,6,req-0188 FAILED test_checkout_consistency req-0162 req-0442 req-0078
30,188,req-0188,oracle,True,9,1,req-0188
30,335,req-0335,user_only,False,0,0,
30,335,req-0335,naive,True,177,18,req-0345 req-0248 req-0231 req-0138 req-0140 req-0171 req-0354 req-0212 test_checkout_consistency FAILED req-0335 req-0428 req-0408 req-0233 req-0353 req-0064 req-0411 req-0409
30,335,req-0335,bridge,True,69,6,req-0335 FAILED test_checkout_consistency req-0409 req-0411 req-0064
30,335,req-0335,oracle,True,9,1,req-0335
30,419,req-0419,user_only,False,0,0,
30,419,req-0419,naive,True,177,18,req-0230 req-0340 req-0338 req-0122 req-0146 req-0302 req-0327 req-0208 test_checkout_consistency FAILED req-0419 req-0139 req-0301 req-0069 req-0096 req-0078 req-0169 req-0358
30,419,req-0419,bridge,True,69,6,req-0419 FAILED test_checkout_consistency req-0358 req-0169 req-0078
30,419,req-0419,oracle,True,9,1,req-0419
30,216,req-0216,user_only,False,0,0,
30,216,req-0216,naive,True,177,18,req-0162 req-0060 req-0320 req-0295 req-0050 req-0220 req-0365 req-0153 test_checkout_consistency FAILED req-0216 req-0116 req-0225 req-0418 req-0140 req-0215 req-0080 req-0061
30,216,req-0216,bridge,True,69,6,req-0216 FAILED test_checkout_consistency req-0061 req-0080 req-0215
30,216,req-0216,oracle,True,9,1,req-0216
30,78,req-0078,user_only,False,0,0,
30,78,req-0078,naive,True,177,18,req-0126 req-0351 req-0411 req-0123 req-0447 req-0107 req-0320 req-0237 test_checkout_consistency FAILED req-0078 req-0088 req-0242 req-0390 req-0253 req-0102 req-0223 req-0205
30,78,req-0078,bridge,True,69,6,req-0078 FAILED test_checkout_consistency req-0205 req-0223 req-0102
30,78,req-0078,oracle,True,9,1,req-0078
30,167,req-0167,user_only,False,0,0,
30,167,req-0167,naive,True,177,18,req-0216 req-0119 req-0130 req-0425 req-0274 req-0378 req-0300 req-0383 test_checkout_consistency FAILED req-0167 req-0213 req-0139 req-0413 req-0338 req-0406 req-0365 req-0233
30,167,req-0167,bridge,True,69,6,req-0167 FAILED test_checkout_consistency req-0233 req-0365 req-0406
30,167,req-0167,oracle,True,9,1,req-0167
30,434,req-0434,user_only,False,0,0,
30,434,req-0434,naive,True,177,18,req-0164 req-0390 req-0351 req-0139 req-0243 req-0207 req-0425 req-0402 test_checkout_consistency FAILED req-0434 req-0200 req-0115 req-0140 req-0423 req-0050 req-0409 req-0343
30,434,req-0434,bridge,True,69,6,req-0434 FAILED test_checkout_consistency req-0343 req-0409 req-0050
30,434,req-0434,oracle,True,9,1,req-0434
30,211,req-0211,user_only,False,0,0,
30,211,req-0211,naive,True,177,18,req-0251 req-0445 req-0341 req-0066 req-0143 req-0359 req-0213 req-0364 test_checkout_consistency FAILED req-0211 req-0163 req-0378 req-0340 req-0103 req-0305 req-0122 req-0220
30,211,req-0211,bridge,True,69,6,req-0211 FAILED test_checkout_consistency req-0220 req-0122 req-0305
30,211,req-0211,oracle,True,9,1,req-0211
30,255,req-0255,user_only,False,0,0,
30,255,req-0255,naive,True,177,18,req-0432 req-0089 req-0171 req-0227 req-0213 req-0135 req-0376 req-0095 test_checkout_consistency FAILED req-0255 req-0413 req-0394 req-0378 req-0424 req-0221 req-0279 req-0055
30,255,req-0255,bridge,True,69,6,req-0255 FAILED test_checkout_consistency req-0055 req-0279 req-0221
30,255,req-0255,oracle,True,9,1,req-0255
30,187,req-0187,user_only,False,0,0,
30,187,req-0187,naive,True,177,18,req-0185 req-0157 req-0177 req-0405 req-0084 req-0230 req-0181 req-0105 test_checkout_consistency FAILED req-0187 req-0419 req-0050 req-0074 req-0248 req-0275 req-0426 req-0265
30,187,req-0187,bridge,True,69,6,req-0187 FAILED test_checkout_consistency req-0265 req-0426 req-0275
30,187,req-0187,oracle,True,9,1,req-0187
50,377,req-0377,user_only,False,0,0,
50,377,req-0377,naive,True,177,18,req-0135 req-0261 req-0302 req-0243 req-0229 req-0329 req-0242 req-0101 test_checkout_consistency FAILED req-0377 req-0295 req-0345 req-0384 req-0439 req-0402 req-0165 req-0133
50,377,req-0377,bridge,True,69,6,req-0377 FAILED test_checkout_consistency req-0133 req-0165 req-0402
50,377,req-0377,oracle,True,9,1,req-0377
50,107,req-0107,user_only,False,0,0,
50,107,req-0107,naive,True,177,18,req-0282 req-0087 req-0067 req-0201 req-0060 req-0214 req-0184 req-0103 test_checkout_consistency FAILED req-0107 req-0226 req-0138 req-0243 req-0133 req-0425 req-0088 req-0331
50,107,req-0107,bridge,True,69,6,req-0107 FAILED test_checkout_consistency req-0331 req-0088 req-0425
50,107,req-0107,oracle,True,9,1,req-0107
50,62,req-0062,user_only,False,0,0,
50,62,req-0062,naive,True,177,18,req-0098 req-0224 req-0355 req-0365 req-0298 req-0411 req-0066 req-0271 test_checkout_consistency FAILED req-0062 req-0385 req-0135 req-0361 req-0273 req-0131 req-0078 req-0102
50,62,req-0062,bridge,True,69,6,req-0062 FAILED test_checkout_consistency req-0102 req-0078 req-0131
50,62,req-0062,oracle,True,9,1,req-0062
50,429,req-0429,user_only,False,0,0,
50,429,req-0429,naive,True,177,18,req-0219 req-0155 req-0147 req-0259 req-0406 req-0333 req-0419 req-0423 test_checkout_consistency FAILED req-0429 req-0326 req-0185 req-0388 req-0194 req-0202 req-0171 req-0099
50,429,req-0429,bridge,True,69,6,req-0429 FAILED test_checkout_consistency req-0099 req-0171 req-0202
50,429,req-0429,oracle,True,9,1,req-0429
50,190,req-0190,user_only,False,0,0,
50,190,req-0190,naive,True,177,18,req-0075 req-0252 req-0343 req-0332 req-0302 req-0128 req-0077 req-0235 test_checkout_consistency FAILED req-0190 req-0051 req-0269 req-0094 req-0201 req-0389 req-0371 req-0358
50,190,req-0190,bridge,True,69,6,req-0190 FAILED test_checkout_consistency req-0358 req-0371 req-0389
50,190,req-0190,oracle,True,9,1,req-0190
50,175,req-0175,user_only,False,0,0,
50,175,req-0175,naive,True,177,18,req-0296 req-0152 req-0099 req-0063 req-0155 req-0137 req-0377 req-0200 test_checkout_consistency FAILED req-0175 req-0091 req-0293 req-0109 req-0208 req-0254 req-0292 req-0301
50,175,req-0175,bridge,True,69,6,req-0175 FAILED test_checkout_consistency req-0301 req-0292 req-0254
50,175,req-0175,oracle,True,9,1,req-0175
50,164,req-0164,user_only,False,0,0,
50,164,req-0164,naive,True,177,18,req-0389 req-0186 req-0096 req-0379 req-0329 req-0249 req-0144 req-0240 test_checkout_consistency FAILED req-0164 req-0246 req-0145 req-0279 req-0072 req-0185 req-0276 req-0289
50,164,req-0164,bridge,True,69,6,req-0164 FAILED test_checkout_consistency req-0289 req-0276 req-0185
50,164,req-0164,oracle,True,9,1,req-0164
50,121,req-0121,user_only,False,0,0,
50,121,req-0121,naive,True,177,18,req-0185 req-0166 req-0188 req-0339 req-0081 req-0128 req-0436 req-0407 test_checkout_consistency FAILED req-0121 req-0392 req-0099 req-0093 req-0393 req-0227 req-0328 req-0262
50,121,req-0121,bridge,True,69,6,req-0121 FAILED test_checkout_consistency req-0262 req-0328 req-0227
50,121,req-0121,oracle,True,9,1,req-0121
50,427,req-0427,user_only,False,0,0,
50,427,req-0427,naive,True,177,18,req-0438 req-0351 req-0166 req-0333 req-0081 req-0248 req-0317 req-0264 test_checkout_consistency FAILED req-0427 req-0324 req-0401 req-0293 req-0343 req-0170 req-0203 req-0090
50,427,req-0427,bridge,True,69,6,req-0427 FAILED test_checkout_consistency req-0090 req-0203 req-0170
50,427,req-0427,oracle,True,9,1,req-0427
50,102,req-0102,user_only,False,0,0,
50,102,req-0102,naive,True,177,18,req-0253 req-0416 req-0067 req-0308 req-0343 req-0315 req-0397 req-0368 test_checkout_consistency FAILED req-0102 req-0126 req-0112 req-0438 req-0280 req-0139 req-0136 req-0159
50,102,req-0102,bridge,True,69,6,req-0102 FAILED test_checkout_consistency req-0159 req-0136 req-0139
50,102,req-0102,oracle,True,9,1,req-0102
50,396,req-0396,user_only,False,0,0,
50,396,req-0396,naive,True,177,18,req-0148 req-0114 req-0071 req-0266 req-0090 req-0400 req-0272 req-0153 test_checkout_consistency FAILED req-0396 req-0371 req-0125 req-0354 req-0182 req-0213 req-0423 req-0084
50,396,req-0396,bridge,True,69,6,req-0396 FAILED test_checkout_consistency req-0084 req-0423 req-0213
50,396,req-0396,oracle,True,9,1,req-0396
50,447,req-0447,user_only,False,0,0,
50,447,req-0447,naive,True,177,18,req-0094 req-0248 req-0334 req-0253 req-0332 req-0216 req-0191 req-0316 test_checkout_consistency FAILED req-0447 req-0284 req-0056 req-0408 req-0369 req-0350 req-0317 req-0264
50,447,req-0447,bridge,True,69,6,req-0447 FAILED test_checkout_consistency req-0264 req-0317 req-0350
50,447,req-0447,oracle,True,9,1,req-0447
50,329,req-0329,user_only,False,0,0,
50,329,req-0329,naive,True,177,18,req-0107 req-0262 req-0126 req-0125 req-0341 req-0352 req-0349 req-0439 test_checkout_consistency FAILED req-0329 req-0101 req-0104 req-0339 req-0450 req-0196 req-0324 req-0226
50,329,req-0329,bridge,True,69,6,req-0329 FAILED test_checkout_consistency req-0226 req-0324 req-0196
50,329,req-0329,oracle,True,9,1,req-0329
50,94,req-0094,user_only,False,0,0,
