category,budget,position,needle,condition,preserved,needle_selected,candidate_count,selected_candidates
file_path,10,368,src/module_0368.py,oracle,True,True,1,src/module_0368.py
file_path,10,373,src/module_0373.py,user_only,False,False,0,
file_path,10,373,src/module_0373.py,naive,False,True,21,src/module_0227.py src/module_0073.py src/module_0324.py src/module_0182.py src/module_0373.py src/module_0315.py src/module_0253.py src/module_0409.py src/module_0167.py src/module_0349.py src/module_0081.py src/module_0370.py src/module_0119.py src/module_0085.py src/module_0294.py src/module_0415.py src/module_0255.py src/module_0055.py src/module_0318.py src/module_0397.py src/module_0353.py
file_path,10,373,src/module_0373.py,v1,True,True,6,src/module_0353.py src/module_0397.py src/module_0318.py src/module_0373.py src/module_0055.py src/module_0255.py
file_path,10,373,src/module_0373.py,v2,True,True,6,src/module_0373.py src/module_0353.py src/module_0397.py src/module_0318.py src/module_0055.py src/module_0255.py
file_path,10,373,src/module_0373.py,oracle,True,True,1,src/module_0373.py
file_path,10,52,src/module_0052.py,user_only,False,False,0,
file_path,10,52,src/module_0052.py,naive,True,True,21,src/module_0177.py src/module_0390.py src/module_0163.py src/module_0266.py src/module_0271.py src/module_0070.py src/module_0097.py src/module_0092.py src/module_0136.py src/module_0363.py src/module_0052.py src/module_0081.py src/module_0184.py src/module_0183.py src/module_0229.py src/module_0158.py src/module_0182.py src/module_0359.py src/module_0099.py src/module_0169.py src/module_0143.py
file_path,10,52,src/module_0052.py,v1,False,False,6,src/module_0143.py src/module_0169.py src/module_0099.py src/module_0359.py src/module_0182.py src/module_0158.py
file_path,10,52,src/module_0052.py,v2,True,True,6,src/module_0052.py src/module_0143.py src/module_0169.py src/module_0099.py src/module_0359.py src/module_0182.py
file_path,10,52,src/module_0052.py,oracle,True,True,1,src/module_0052.py
file_path,10,221,src/module_0221.py,user_only,False,False,0,
file_path,10,221,src/module_0221.py,naive,True,True,21,src/module_0278.py src/module_0379.py src/module_0336.py src/module_0221.py src/module_0324.py src/module_0369.py src/module_0103.py src/module_0077.py src/module_0188.py src/module_0267.py src/module_0400.py src/module_0399.py src/module_0283.py src/module_0104.py src/module_0255.py src/module_0334.py src/module_0174.py src/module_0318.py src/module_0209.py src/module_0206.py src/module_0257.py
file_path,10,221,src/module_0221.py,v1,False,False,6,src/module_0257.py src/module_0206.py src/module_0209.py src/module_0318.py src/module_0174.py src/module_0334.py
file_path,10,221,src/module_0221.py,v2,True,True,6,src/module_0221.py src/module_0257.py src/module_0206.py src/module_0209.py src/module_0318.py src/module_0174.py
file_path,10,221,src/module_0221.py,oracle,True,True,1,src/module_0221.py
file_path,10,240,src/module_0240.py,user_only,False,False,0,
file_path,10,240,src/module_0240.py,naive,False,True,21,src/module_0304.py src/module_0171.py src/module_0266.py src/module_0430.py src/module_0334.py src/module_0248.py src/module_0391.py src/module_0125.py src/module_0087.py src/module_0240.py src/module_0204.py src/module_0324.py src/module_0151.py src/module_0082.py src/module_0311.py src/module_0062.py src/module_0322.py src/module_0344.py src/module_0207.py src/module_0276.py src/module_0233.py
file_path,10,240,src/module_0240.py,v1,False,False,6,src/module_0233.py src/module_0276.py src/module_0207.py src/module_0344.py src/module_0322.py src/module_0062.py
file_path,10,240,src/module_0240.py,v2,True,True,6,src/module_0240.py src/module_0233.py src/module_0276.py src/module_0207.py src/module_0344.py src/module_0322.py
file_path,10,240,src/module_0240.py,oracle,True,True,1,src/module_0240.py
file_path,10,312,src/module_0312.py,user_only,False,False,0,
file_path,10,312,src/module_0312.py,naive,False,True,21,src/module_0444.py src/module_0088.py src/module_0120.py src/module_0050.py src/module_0089.py src/module_0236.py src/module_0170.py src/module_0413.py src/module_0132.py src/module_0312.py src/module_0347.py src/module_0321.py src/module_0150.py src/module_0366.py src/module_0325.py src/module_0284.py src/module_0314.py src/module_0415.py src/module_0056.py src/module_0399.py src/module_0199.py
file_path,10,312,src/module_0312.py,v1,True,True,6,src/module_0199.py src/module_0399.py src/module_0056.py src/module_0415.py src/module_0312.py src/module_0314.py
file_path,10,312,src/module_0312.py,v2,True,True,6,src/module_0312.py src/module_0199.py src/module_0399.py src/module_0056.py src/module_0415.py src/module_0314.py
file_path,10,312,src/module_0312.py,oracle,True,True,1,src/module_0312.py
file_path,10,196,src/module_0196.py,user_only,False,False,0,
file_path,10,196,src/module_0196.py,naive,False,True,21,src/module_0168.py src/module_0358.py src/module_0433.py src/module_0322.py src/module_0448.py src/module_0364.py src/module_0255.py src/module_0102.py src/module_0181.py src/module_0144.py src/module_0196.py src/module_0446.py src/module_0097.py src/module_0154.py src/module_0295.py src/module_0068.py src/module_0203.py src/module_0166.py src/module_0248.py src/module_0087.py src/module_0380.py
file_path,10,196,src/module_0196.py,v1,False,False,6,src/module_0380.py src/module_0087.py src/module_0248.py src/module_0166.py src/module_0203.py src/module_0068.py
file_path,10,196,src/module_0196.py,v2,True,True,6,src/module_0196.py src/module_0380.py src/module_0087.py src/module_0248.py src/module_0166.py src/module_0203.py
file_path,10,196,src/module_0196.py,oracle,True,True,1,src/module_0196.py
file_path,10,306,src/module_0306.py,user_only,False,False,0,
file_path,10,306,src/module_0306.py,naive,False,True,21,src/module_0306.py src/module_0300.py src/module_0282.py src/module_0155.py src/module_0251.py src/module_0346.py src/module_0096.py src/module_0184.py src/module_0309.py src/module_0378.py src/module_0436.py src/module_0253.py src/module_0204.py src/module_0405.py src/module_0313.py src/module_0359.py src/module_0357.py src/module_0411.py src/module_0067.py src/module_0189.py src/module_0443.py
file_path,10,306,src/module_0306.py,v1,True,True,6,src/module_0443.py src/module_0189.py src/module_0067.py src/module_0411.py src/module_0306.py src/module_0357.py
file_path,10,306,src/module_0306.py,v2,True,True,6,src/module_0306.py src/module_0443.py src/module_0189.py src/module_0067.py src/module_0411.py src/module_0357.py
file_path,10,306,src/module_0306.py,oracle,True,True,1,src/module_0306.py
file_path,10,246,src/module_0246.py,user_only,False,False,0,
file_path,10,246,src/module_0246.py,naive,False,True,21,src/module_0118.py src/module_0268.py src/module_0401.py src/module_0246.py src/module_0387.py src/module_0125.py src/module_0224.py src/module_0425.py src/module_0396.py src/module_0147.py src/module_0221.py src/module_0302.py src/module_0065.py src/module_0123.py src/module_0131.py src/module_0094.py src/module_0108.py src/module_0279.py src/module_0437.py src/module_0339.py src/module_0217.py
file_path,10,246,src/module_0246.py,v1,False,False,6,src/module_0217.py src/module_0339.py src/module_0437.py src/module_0279.py src/module_0108.py src/module_0094.py
file_path,10,246,src/module_0246.py,v2,True,True,6,src/module_0246.py src/module_0217.py src/module_0339.py src/module_0437.py src/module_0279.py src/module_0108.py
file_path,10,246,src/module_0246.py,oracle,True,True,1,src/module_0246.py
file_path,10,296,src/module_0296.py,user_only,False,False,0,
file_path,10,296,src/module_0296.py,naive,False,True,21,src/module_0100.py src/module_0259.py src/module_0435.py src/module_0355.py src/module_0417.py src/module_0281.py src/module_0071.py src/module_0296.py src/module_0262.py src/module_0316.py src/module_0246.py src/module_0306.py src/module_0309.py src/module_0387.py src/module_0111.py src/module_0248.py src/module_0268.py src/module_0397.py src/module_0237.py src/module_0182.py src/module_0290.py
file_path,10,296,src/module_0296.py,v1,False,False,6,src/module_0290.py src/module_0182.py src/module_0237.py src/module_0397.py src/module_0268.py src/module_0248.py
file_path,10,296,src/module_0296.py,v2,True,True,6,src/module_0296.py src/module_0290.py src/module_0182.py src/module_0237.py src/module_0397.py src/module_0268.py
file_path,10,296,src/module_0296.py,oracle,True,True,1,src/module_0296.py
file_path,10,286,src/module_0286.py,user_only,False,False,0,
file_path,10,286,src/module_0286.py,naive,False,True,21,src/module_0411.py src/module_0218.py src/module_0238.py src/module_0071.py src/module_0286.py src/module_0195.py src/module_0234.py src/module_0175.py src/module_0349.py src/module_0420.py src/module_0394.py src/module_0215.py src/module_0416.py src/module_0406.py src/module_0367.py src/module_0094.py src/module_0244.py src/module_0120.py src/module_0194.py src/module_0395.py src/module_0070.py
file_path,10,286,src/module_0286.py,v1,True,True,6,src/module_0070.py src/module_0286.py src/module_0395.py src/module_0194.py src/module_0120.py src/module_0244.py
file_path,10,286,src/module_0286.py,v2,True,True,6,src/module_0286.py src/module_0070.py src/module_0395.py src/module_0194.py src/module_0120.py src/module_0244.py
file_path,10,286,src/module_0286.py,oracle,True,True,1,src/module_0286.py
file_path,10,155,src/module_0155.py,user_only,False,False,0,
file_path,10,155,src/module_0155.py,naive,False,True,21,src/module_0069.py src/module_0258.py src/module_0316.py src/module_0364.py src/module_0172.py src/module_0107.py src/module_0210.py src/module_0147.py src/module_0155.py src/module_0090.py src/module_0204.py src/module_0064.py src/module_0207.py src/module_0077.py src/module_0177.py src/module_0348.py src/module_0149.py src/module_0357.py src/module_0066.py src/module_0431.py src/module_0334.py
file_path,10,155,src/module_0155.py,v1,False,False,6,src/module_0334.py src/module_0431.py src/module_0066.py src/module_0357.py src/module_0149.py src/module_0348.py
file_path,10,155,src/module_0155.py,v2,True,True,6,src/module_0155.py src/module_0334.py src/module_0431.py src/module_0066.py src/module_0357.py src/module_0149.py
file_path,10,155,src/module_0155.py,oracle,True,True,1,src/module_0155.py
file_path,10,244,src/module_0244.py,user_only,False,False,0,
file_path,10,244,src/module_0244.py,naive,False,True,21,src/module_0078.py src/module_0347.py src/module_0333.py src/module_0132.py src/module_0244.py src/module_0134.py src/module_0270.py src/module_0388.py src/module_0393.py src/module_0234.py src/module_0255.py src/module_0438.py src/module_0421.py src/module_0181.py src/module_0191.py src/module_0403.py src/module_0310.py src/module_0051.py src/module_0213.py src/module_0142.py src/module_0450.py
file_path,10,244,src/module_0244.py,v1,False,False,6,src/module_0450.py src/module_0142.py src/module_0213.py src/module_0051.py src/module_0310.py src/module_0403.py
file_path,10,244,src/module_0244.py,v2,True,True,6,src/module_0244.py src/module_0450.py src/module_0142.py src/module_0213.py src/module_0051.py src/module_0310.py
file_path,10,244,src/module_0244.py,oracle,True,True,1,src/module_0244.py
file_path,10,438,src/module_0438.py,user_only,False,False,0,
file_path,10,438,src/module_0438.py,naive,False,True,21,src/module_0167.py src/module_0320.py src/module_0393.py src/module_0417.py src/module_0395.py src/module_0106.py src/module_0158.py src/module_0438.py src/module_0074.py src/module_0376.py src/module_0370.py src/module_0309.py src/module_0187.py src/module_0430.py src/module_0179.py src/module_0146.py src/module_0156.py src/module_0214.py src/module_0166.py src/module_0238.py src/module_0159.py
file_path,10,438,src/module_0438.py,v1,True,True,6,src/module_0159.py src/module_0238.py src/module_0438.py src/module_0166.py src/module_0214.py src/module_0156.py
file_path,10,438,src/module_0438.py,v2,True,True,6,src/module_0438.py src/module_0159.py src/module_0238.py src/module_0166.py src/module_0214.py src/module_0156.py
file_path,10,438,src/module_0438.py,oracle,True,True,1,src/module_0438.py
file_path,20,105,src/module_0105.py,user_only,False,False,0,
file_path,20,105,src/module_0105.py,naive,True,True,21,src/module_0105.py src/module_0403.py src/module_0148.py src/module_0274.py src/module_0312.py src/module_0054.py src/module_0190.py src/module_0395.py src/module_0151.py src/module_0255.py src/module_0137.py src/module_0061.py src/module_0337.py src/module_0311.py src/module_0342.py src/module_0347.py src/module_0188.py src/module_0271.py src/module_0416.py src/module_0095.py src/module_0099.py
file_path,20,105,src/module_0105.py,v1,True,True,6,src/module_0099.py src/module_0095.py src/module_0105.py src/module_0416.py src/module_0271.py src/module_0188.py
file_path,20,105,src/module_0105.py,v2,True,True,6,src/module_0105.py src/module_0099.py src/module_0095.py src/module_0416.py src/module_0271.py src/module_0188.py
file_path,20,105,src/module_0105.py,oracle,True,True,1,src/module_0105.py
file_path,20,287,src/module_0287.py,user_only,False,False,0,
file_path,20,287,src/module_0287.py,naive,True,True,21,src/module_0139.py src/module_0278.py src/module_0303.py src/module_0346.py src/module_0104.py src/module_0166.py src/module_0120.py src/module_0198.py src/module_0310.py src/module_0287.py src/module_0313.py src/module_0137.py src/module_0233.py src/module_0057.py src/module_0126.py src/module_0394.py src/module_0392.py src/module_0073.py src/module_0439.py src/module_0402.py src/module_0349.py
file_path,20,287,src/module_0287.py,v1,False,False,6,src/module_0349.py src/module_0402.py src/module_0439.py src/module_0073.py src/module_0392.py src/module_0394.py
file_path,20,287,src/module_0287.py,v2,True,True,6,src/module_0287.py src/module_0349.py src/module_0402.py src/module_0439.py src/module_0073.py src/module_0392.py
file_path,20,287,src/module_0287.py,oracle,True,True,1,src/module_0287.py
file_path,20,90,src/module_0090.py,user_only,False,False,0,
file_path,20,90,src/module_0090.py,naive,True,True,21,src/module_0199.py src/module_0337.py src/module_0404.py src/module_0439.py src/module_0067.py src/module_0392.py src/module_0057.py src/module_0280.py src/module_0178.py src/module_0205.py src/module_0090.py src/module_0197.py src/module_0411.py src/module_0073.py src/module_0240.py src/module_0179.py src/module_0151.py src/module_0369.py src/module_0315.py src/module_0107.py src/module_0265.py
file_path,20,90,src/module_0090.py,v1,False,False,6,src/module_0265.py src/module_0107.py src/module_0315.py src/module_0369.py src/module_0151.py src/module_0179.py
file_path,20,90,src/module_0090.py,v2,True,True,6,src/module_0090.py src/module_0265.py src/module_0107.py src/module_0315.py src/module_0369.py src/module_0151.py
file_path,20,90,src/module_0090.py,oracle,True,True,1,src/module_0090.py
file_path,20,56,src/module_0056.py,user_only,False,False,0,
file_path,20,56,src/module_0056.py,naive,True,True,21,src/module_0169.py src/module_0336.py src/module_0086.py src/module_0109.py src/module_0195.py src/module_0198.py src/module_0150.py src/module_0056.py src/module_0270.py src/module_0364.py src/module_0259.py src/module_0304.py src/module_0098.py src/module_0330.py src/module_0430.py src/module_0443.py src/module_0141.py src/module_0116.py src/module_0216.py src/module_0316.py src/module_0229.py
file_path,20,56,src/module_0056.py,v1,False,False,6,src/module_0229.py src/module_0316.py src/module_0216.py src/module_0116.py src/module_0141.py src/module_0443.py
file_path,20,56,src/module_0056.py,v2,True,True,6,src/module_0056.py src/module_0229.py src/module_0316.py src/module_0216.py src/module_0116.py src/module_0141.py
file_path,20,56,src/module_0056.py,oracle,True,True,1,src/module_0056.py
file_path,20,385,src/module_0385.py,user_only,False,False,0,
file_path,20,385,src/module_0385.py,naive,False,True,21,src/module_0190.py src/module_0393.py src/module_0299.py src/module_0309.py src/module_0330.py src/module_0185.py src/module_0385.py src/module_0065.py src/module_0162.py src/module_0210.py src/module_0323.py src/module_0435.py src/module_0288.py src/module_0100.py src/module_0345.py src/module_0283.py src/module_0227.py src/module_0203.py src/module_0082.py src/module_0250.py src/module_0060.py
file_path,20,385,src/module_0385.py,v1,True,True,6,src/module_0385.py src/module_0060.py src/module_0250.py src/module_0082.py src/module_0203.py src/module_0227.py
file_path,20,385,src/module_0385.py,v2,True,True,6,src/module_0385.py src/module_0060.py src/module_0250.py src/module_0082.py src/module_0203.py src/module_0227.py
file_path,20,385,src/module_0385.py,oracle,True,True,1,src/module_0385.py
file_path,20,215,src/module_0215.py,user_only,False,False,0,
file_path,20,215,src/module_0215.py,naive,True,True,21,src/module_0215.py src/module_0306.py src/module_0152.py src/module_0394.py src/module_0173.py src/module_0432.py src/module_0229.py src/module_0145.py src/module_0279.py src/module_0393.py src/module_0116.py src/module_0294.py src/module_0430.py src/module_0235.py src/module_0150.py src/module_0129.py src/module_0245.py src/module_0362.py src/module_0425.py src/module_0213.py src/module_0240.py
file_path,20,215,src/module_0215.py,v1,True,True,6,src/module_0240.py src/module_0213.py src/module_0215.py src/module_0425.py src/module_0362.py src/module_0245.py
file_path,20,215,src/module_0215.py,v2,True,True,6,src/module_0215.py src/module_0240.py src/module_0213.py src/module_0425.py src/module_0362.py src/module_0245.py
file_path,20,215,src/module_0215.py,oracle,True,True,1,src/module_0215.py
file_path,20,257,src/module_0257.py,user_only,False,False,0,
file_path,20,257,src/module_0257.py,naive,True,True,21,src/module_0161.py src/module_0369.py src/module_0241.py src/module_0211.py src/module_0257.py src/module_0421.py src/module_0073.py src/module_0361.py src/module_0432.py src/module_0159.py src/module_0141.py src/module_0237.py src/module_0426.py src/module_0168.py src/module_0226.py src/module_0406.py src/module_0260.py src/module_0174.py src/module_0404.py src/module_0298.py src/module_0097.py
file_path,20,257,src/module_0257.py,v1,True,True,6,src/module_0097.py src/module_0298.py src/module_0404.py src/module_0257.py src/module_0174.py src/module_0260.py
file_path,20,257,src/module_0257.py,v2,True,True,6,src/module_0257.py src/module_0097.py src/module_0298.py src/module_0404.py src/module_0174.py src/module_0260.py
file_path,20,257,src/module_0257.py,oracle,True,True,1,src/module_0257.py
file_path,20,370,src/module_0370.py,user_only,False,False,0,
file_path,20,370,src/module_0370.py,naive,True,True,21,src/module_0396.py src/module_0144.py src/module_0228.py src/module_0406.py src/module_0235.py src/module_0074.py src/module_0375.py src/module_0443.py src/module_0423.py src/module_0173.py src/module_0370.py src/module_0410.py src/module_0311.py src/module_0408.py src/module_0089.py src/module_0149.py src/module_0076.py src/module_0229.py src/module_0148.py src/module_0090.py src/module_0253.py
file_path,20,370,src/module_0370.py,v1,False,False,6,src/module_0253.py src/module_0090.py src/module_0148.py src/module_0229.py src/module_0076.py src/module_0149.py
file_path,20,370,src/module_0370.py,v2,True,True,6,src/module_0370.py src/module_0253.py src/module_0090.py src/module_0148.py src/module_0229.py src/module_0076.py
file_path,20,370,src/module_0370.py,oracle,True,True,1,src/module_0370.py
file_path,20,143,src/module_0143.py,user_only,False,False,0,
file_path,20,143,src/module_0143.py,naive,True,True,21,src/module_0112.py src/module_0197.py src/module_0143.py src/module_0071.py src/module_0119.py src/module_0172.py src/module_0138.py src/module_0148.py src/module_0098.py src/module_0257.py src/module_0316.py src/module_0340.py src/module_0321.py src/module_0065.py src/module_0055.py src/module_0066.py src/module_0311.py src/module_0420.py src/module_0294.py src/module_0232.py src/module_0335.py
file_path,20,143,src/module_0143.py,v1,False,False,6,src/module_0335.py src/module_0232.py src/module_0294.py src/module_0420.py src/module_0311.py src/module_0066.py
file_path,20,143,src/module_0143.py,v2,True,True,6,src/module_0143.py src/module_0335.py src/module_0232.py src/module_0294.py src/module_0420.py src/module_0311.py
file_path,20,143,src/module_0143.py,oracle,True,True,1,src/module_0143.py
file_path,20,254,src/module_0254.py,user_only,False,False,0,
file_path,20,254,src/module_0254.py,naive,True,True,21,src/module_0130.py src/module_0129.py src/module_0380.py src/module_0343.py src/module_0154.py src/module_0449.py src/module_0235.py src/module_0258.py src/module_0375.py src/module_0427.py src/module_0254.py src/module_0180.py src/module_0256.py src/module_0413.py src/module_0364.py src/module_0176.py src/module_0298.py src/module_0337.py src/module_0335.py src/module_0341.py src/module_0269.py
file_path,20,254,src/module_0254.py,v1,False,False,6,src/module_0269.py src/module_0341.py src/module_0335.py src/module_0337.py src/module_0298.py src/module_0176.py
file_path,20,254,src/module_0254.py,v2,True,True,6,src/module_0254.py src/module_0269.py src/module_0341.py src/module_0335.py src/module_0337.py src/module_0298.py
file_path,20,254,src/module_0254.py,oracle,True,True,1,src/module_0254.py
file_path,20,142,src/module_0142.py,user_only,False,False,0,
file_path,20,142,src/module_0142.py,naive,True,True,21,src/module_0136.py src/module_0385.py src/module_0083.py src/module_0436.py src/module_0248.py src/module_0447.py src/module_0243.py src/module_0432.py src/module_0142.py src/module_0161.py src/module_0413.py src/module_0338.py src/module_0290.py src/module_0108.py src/module_0427.py src/module_0238.py src/module_0168.py src/module_0364.py src/module_0236.py src/module_0374.py src/module_0359.py
file_path,20,142,src/module_0142.py,v1,True,True,6,src/module_0142.py src/module_0359.py src/module_0374.py src/module_0236.py src/module_0364.py src/module_0168.py
file_path,20,142,src/module_0142.py,v2,True,True,6,src/module_0142.py src/module_0359.py src/module_0374.py src/module_0236.py src/module_0364.py src/module_0168.py
file_path,20,142,src/module_0142.py,oracle,True,True,1,src/module_0142.py
file_path,20,228,src/module_0228.py,user_only,False,False,0,
file_path,20,228,src/module_0228.py,naive,True,True,21,src/module_0123.py src/module_0344.py src/module_0228.py src/module_0329.py src/module_0254.py src/module_0241.py src/module_0084.py src/module_0214.py src/module_0314.py src/module_0168.py src/module_0410.py src/module_0246.py src/module_0133.py src/module_0441.py src/module_0151.py src/module_0290.py src/module_0376.py src/module_0357.py src/module_0399.py src/module_0193.py src/module_0304.py
file_path,20,228,src/module_0228.py,v1,False,False,6,src/module_0304.py src/module_0193.py src/module_0399.py src/module_0357.py src/module_0376.py src/module_0290.py
file_path,20,228,src/module_0228.py,v2,True,True,6,src/module_0228.py src/module_0304.py src/module_0193.py src/module_0399.py src/module_0357.py src/module_0376.py
file_path,20,228,src/module_0228.py,oracle,True,True,1,src/module_0228.py
file_path,20,354,src/module_0354.py,user_only,False,False,0,
file_path,20,354,src/module_0354.py,naive,True,True,21,src/module_0346.py src/module_0365.py src/module_0196.py src/module_0292.py src/module_0053.py src/module_0103.py src/module_0354.py src/module_0409.py src/module_0072.py src/module_0446.py src/module_0433.py src/module_0408.py src/module_0272.py src/module_0296.py src/module_0187.py src/module_0063.py src/module_0288.py src/module_0233.py src/module_0364.py src/module_0301.py src/module_0243.py
file_path,20,354,src/module_0354.py,v1,True,True,6,src/module_0243.py src/module_0301.py src/module_0364.py src/module_0354.py src/module_0233.py src/module_0288.py
file_path,20,354,src/module_0354.py,v2,True,True,6,src/module_0354.py src/module_0243.py src/module_0301.py src/module_0364.py src/module_0233.py src/module_0288.py
file_path,20,354,src/module_0354.py,oracle,True,True,1,src/module_0354.py
file_path,20,141,src/module_0141.py,user_only,False,False,0,
file_path,20,141,src/module_0141.py,naive,True,True,21,src/module_0141.py src/module_0075.py src/module_0303.py src/module_0323.py src/module_0153.py src/module_0211.py src/module_0179.py src/module_0173.py src/module_0291.py src/module_0139.py src/module_0279.py src/module_0133.py src/module_0115.py src/module_0333.py src/module_0267.py src/module_0183.py src/module_0214.py src/module_0182.py src/module_0223.py src/module_0272.py src/module_0218.py
file_path,20,141,src/module_0141.py,v1,False,False,6,src/module_0218.py src/module_0272.py src/module_0223.py src/module_0182.py src/module_0214.py src/module_0183.py
file_path,20,141,src/module_0141.py,v2,True,True,6,src/module_0141.py src/module_0218.py src/module_0272.py src/module_0223.py src/module_0182.py src/module_0214.py
file_path,20,141,src/module_0141.py,oracle,True,True,1,src/module_0141.py
file_path,20,191,src/module_0191.py,user_only,False,False,0,
file_path,20,191,src/module_0191.py,naive,True,True,21,src/module_0272.py src/module_0345.py src/module_0191.py src/module_0176.py src/module_0381.py src/module_0284.py src/module_0419.py src/module_0247.py src/module_0274.py src/module_0196.py src/module_0220.py src/module_0417.py src/module_0250.py src/module_0146.py src/module_0295.py src/module_0135.py src/module_0103.py src/module_0439.py src/module_0402.py src/module_0385.py src/module_0084.py
file_path,20,191,src/module_0191.py,v1,False,False,6,src/module_0084.py src/module_0385.py src/module_0402.py src/module_0439.py src/module_0103.py src/module_0135.py
file_path,20,191,src/module_0191.py,v2,True,True,6,src/module_0191.py src/module_0084.py src/module_0385.py src/module_0402.py src/module_0439.py src/module_0103.py
file_path,20,191,src/module_0191.py,oracle,True,True,1,src/module_0191.py
file_path,20,197,src/module_0197.py,user_only,False,False,0,
file_path,20,197,src/module_0197.py,naive,True,True,21,src/module_0182.py src/module_0051.py src/module_0446.py src/module_0240.py src/module_0441.py src/module_0328.py src/module_0366.py src/module_0103.py src/module_0170.py src/module_0197.py src/module_0198.py src/module_0071.py src/module_0156.py src/module_0177.py src/module_0442.py src/module_0314.py src/module_0261.py src/module_0068.py src/module_0285.py src/module_0374.py src/module_0293.py
file_path,20,197,src/module_0197.py,v1,True,True,6,src/module_0293.py src/module_0374.py src/module_0285.py src/module_0068.py src/module_0261.py src/module_0197.py
file_path,20,197,src/module_0197.py,v2,True,True,6,src/module_0197.py src/module_0293.py src/module_0374.py src/module_0285.py src/module_0068.py src/module_0261.py
file_path,20,197,src/module_0197.py,oracle,True,True,1,src/module_0197.py
file_path,20,401,src/module_0401.py,user_only,False,False,0,
file_path,20,401,src/module_0401.py,naive,False,True,21,src/module_0077.py src/module_0280.py src/module_0219.py src/module_0206.py src/module_0208.py src/module_0197.py src/module_0401.py src/module_0207.py src/module_0273.py src/module_0410.py src/module_0333.py src/module_0166.py src/module_0126.py src/module_0357.py src/module_0110.py src/module_0065.py src/module_0336.py src/module_0443.py src/module_0386.py src/module_0299.py src/module_0264.py
file_path,20,401,src/module_0401.py,v1,False,False,6,src/module_0264.py src/module_0299.py src/module_0386.py src/module_0443.py src/module_0336.py src/module_0065.py
file_path,20,401,src/module_0401.py,v2,True,True,6,src/module_0401.py src/module_0264.py src/module_0299.py src/module_0386.py src/module_0443.py src/module_0336.py
file_path,20,401,src/module_0401.py,oracle,True,True,1,src/module_0401.py
file_path,20,362,src/module_0362.py,user_only,False,False,0,
file_path,20,362,src/module_0362.py,naive,True,True,21,src/module_0205.py src/module_0185.py src/module_0322.py src/module_0442.py src/module_0402.py src/module_0098.py src/module_0388.py src/module_0385.py src/module_0375.py src/module_0362.py src/module_0203.py src/module_0282.py src/module_0277.py src/module_0236.py src/module_0314.py src/module_0450.py src/module_0439.py src/module_0377.py src/module_0180.py src/module_0421.py src/module_0138.py
file_path,20,362,src/module_0362.py,v1,True,True,6,src/module_0138.py src/module_0421.py src/module_0362.py src/module_0180.py src/module_0377.py src/module_0439.py
file_path,20,362,src/module_0362.py,v2,True,True,6,src/module_0362.py src/module_0138.py src/module_0421.py src/module_0180.py src/module_0377.py src/module_0439.py
file_path,20,362,src/module_0362.py,oracle,True,True,1,src/module_0362.py
file_path,20,89,src/module_0089.py,user_only,False,False,0,
file_path,20,89,src/module_0089.py,naive,True,True,21,src/module_0064.py src/module_0059.py src/module_0316.py src/module_0062.py src/module_0376.py src/module_0365.py src/module_0080.py src/module_0229.py src/module_0089.py src/module_0417.py src/module_0075.py src/module_0166.py src/module_0420.py src/module_0146.py src/module_0389.py src/module_0322.py src/module_0052.py src/module_0110.py src/module_0338.py src/module_0066.py src/module_0206.py
file_path,20,89,src/module_0089.py,v1,True,True,6,src/module_0206.py src/module_0066.py src/module_0338.py src/module_0089.py src/module_0110.py src/module_0052.py
file_path,20,89,src/module_0089.py,v2,True,True,6,src/module_0089.py src/module_0206.py src/module_0066.py src/module_0338.py src/module_0110.py src/module_0052.py
file_path,20,89,src/module_0089.py,oracle,True,True,1,src/module_0089.py
file_path,20,377,src/module_0377.py,user_only,False,False,0,
file_path,20,377,src/module_0377.py,naive,True,True,21,src/module_0294.py src/module_0377.py src/module_0197.py src/module_0280.py src/module_0101.py src/module_0137.py src/module_0383.py src/module_0311.py src/module_0427.py src/module_0082.py src/module_0171.py src/module_0165.py src/module_0350.py src/module_0390.py src/module_0431.py src/module_0060.py src/module_0241.py src/module_0129.py src/module_0105.py src/module_0420.py src/module_0263.py
file_path,20,377,src/module_0377.py,v1,False,False,6,src/module_0263.py src/module_0420.py src/module_0105.py src/module_0129.py src/module_0241.py src/module_0060.py
file_path,20,377,src/module_0377.py,v2,True,True,6,src/module_0377.py src/module_0263.py src/module_0420.py src/module_0105.py src/module_0129.py src/module_0241.py
file_path,20,377,src/module_0377.py,oracle,True,True,1,src/module_0377.py
file_path,20,388,src/module_0388.py,user_only,False,False,0,
file_path,20,388,src/module_0388.py,naive,False,True,21,src/module_0388.py src/module_0059.py src/module_0313.py src/module_0277.py src/module_0352.py src/module_0145.py src/module_0148.py src/module_0279.py src/module_0185.py src/module_0175.py src/module_0056.py src/module_0363.py src/module_0318.py src/module_0275.py src/module_0133.py src/module_0086.py src/module_0168.py src/module_0360.py src/module_0105.py src/module_0251.py src/module_0435.py
file_path,20,388,src/module_0388.py,v1,True,True,6,src/module_0435.py src/module_0251.py src/module_0105.py src/module_0388.py src/module_0360.py src/module_0168.py
file_path,20,388,src/module_0388.py,v2,True,True,6,src/module_0388.py src/module_0435.py src/module_0251.py src/module_0105.py src/module_0360.py src/module_0168.py
file_path,20,388,src/module_0388.py,oracle,True,True,1,src/module_0388.py
